subtype;EOVX;EOVY;LAT;LON;poid;id;risk;essential;work_type;work_capacity;work_minage;work_maxage;vis_type;vis_capacity;vis_minage;vis_maxage
üdülőház;732653;102786;46,264512;20,119561;56867;56867_2510;1;0;4;5;18;65;2;100;0;99
ügyészség;735339;101781;46,255135;20,154212;6149;6149_2511;1;0;4;50;22;65;8;100;22;65
ügyészség;735339;101781;46,255135;20,154212;6150;6150_2512;1;0;4;50;22;65;8;100;22;65
ügyészség;735093;101644;46,253934;20,150997;6151;6151_2513;1;0;4;50;22;65;8;100;22;65
ügyészség;735127;101689;46,254334;20,151447;6096;6096_2514;1;0;4;50;22;65;8;100;22;65
ügyészség;735093;101644;46,253934;20,150997;6260;6260_2515;1;0;4;50;22;65;8;100;22;65
ügyvéd;735097;101454;46,252224;20,151015;24881;24881_2516;1;0;4;10;22;65;8;50;22;99
ügyvéd;734710;101393;46,251725;20,145985;24909;24909_2517;1;0;4;10;22;65;8;50;22;99
ügyvéd;734732;101619;46,253755;20,146312;24917;24917_2518;1;0;4;10;22;65;8;50;22;99
ügyvéd;734679;101459;46,252322;20,145595;24951;24951_2519;1;0;4;10;22;65;8;50;22;99
ügyvéd;734704;101441;46,252157;20,145916;24957;24957_2520;1;0;4;10;22;65;8;50;22;99
ügyvéd;734683;101456;46,252295;20,145647;24964;24964_2521;1;0;4;10;22;65;8;50;22;99
ügyvéd;734755;101273;46,25064;20,146547;24985;24985_2522;1;0;4;10;22;65;8;50;22;99
ügyvéd;734274;101778;46,255243;20,140402;24987;24987_2523;1;0;4;10;22;65;8;50;22;99
ügyvéd;735084;102909;46,265314;20,151112;25411;25411_2524;1;0;4;10;22;65;8;50;22;99
ügyvéd;734755;101273;46,25064;20,146547;25413;25413_2525;1;0;4;10;22;65;8;50;22;99
ügyvéd;735242;101810;46,255408;20,15296;25432;25432_2526;1;0;4;10;22;65;8;50;22;99
ügyvéd;734774;101072;46,248829;20,146757;25437;25437_2527;1;0;4;10;22;65;8;50;22;99
ügyvéd;734059;101885;46,256232;20,137633;25440;25440_2528;1;0;4;10;22;65;8;50;22;99
ügyvéd;737393;99979;46,238662;20,180508;25472;25472_2529;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;25482;25482_2530;1;0;4;10;22;65;8;50;22;99
ügyvéd;733885;102407;46,260949;20,135471;25495;25495_2531;1;0;4;10;22;65;8;50;22;99
ügyvéd;733659;102313;46,260132;20,132523;25521;25521_2532;1;0;4;10;22;65;8;50;22;99
ügyvéd;736673;102936;46,265353;20,171726;25539;25539_2533;1;0;4;10;22;65;8;50;22;99
ügyvéd;734684;101405;46,251836;20,14565;26398;26398_2534;1;0;4;10;22;65;8;50;22;99
ügyvéd;734602;100600;46,244605;20,144441;26399;26399_2535;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;26400;26400_2536;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;26401;26401_2537;1;0;4;10;22;65;8;50;22;99
ügyvéd;734396;101022;46,248427;20,141847;26402;26402_2538;1;0;4;10;22;65;8;50;22;99
ügyvéd;734502;101725;46,254737;20,143349;26403;26403_2539;1;0;4;10;22;65;8;50;22;99
ügyvéd;734378;101733;46,254825;20,141742;26404;26404_2540;1;0;4;10;22;65;8;50;22;99
ügyvéd;734568;101508;46,252777;20,144165;26405;26405_2541;1;0;4;10;22;65;8;50;22;99
ügyvéd;734955;101194;46,249904;20,149126;26406;26406_2542;1;0;4;10;22;65;8;50;22;99
ügyvéd;734788;101020;46,24836;20,146929;26407;26407_2543;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;26408;26408_2544;1;0;4;10;22;65;8;50;22;99
ügyvéd;734840;101522;46,252869;20,147695;26409;26409_2545;1;0;4;10;22;65;8;50;22;99
ügyvéd;734900;102056;46,257664;20,14857;26410;26410_2546;1;0;4;10;22;65;8;50;22;99
ügyvéd;733333;102156;46,25876;20,128267;26411;26411_2547;1;0;4;10;22;65;8;50;22;99
ügyvéd;735181;101718;46,254588;20,152152;26412;26412_2548;1;0;4;10;22;65;8;50;22;99
ügyvéd;734717;101802;46,255403;20,146151;26413;26413_2549;1;0;4;10;22;65;8;50;22;99
ügyvéd;735836;102241;46,259209;20,160742;26414;26414_2550;1;0;4;10;22;65;8;50;22;99
ügyvéd;734603;101763;46,255066;20,144665;26415;26415_2551;1;0;4;10;22;65;8;50;22;99
ügyvéd;734755;101273;46,25064;20,146547;26416;26416_2552;1;0;4;10;22;65;8;50;22;99
ügyvéd;734477;101954;46,2568;20,143066;26417;26417_2553;1;0;4;10;22;65;8;50;22;99
ügyvéd;734760;101641;46,253949;20,146679;26418;26418_2554;1;0;4;10;22;65;8;50;22;99
ügyvéd;734348;101730;46,254802;20,141353;26419;26419_2555;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;26420;26420_2556;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;26421;26421_2557;1;0;4;10;22;65;8;50;22;99
ügyvéd;734463;100272;46,241673;20,142579;26422;26422_2558;1;0;4;10;22;65;8;50;22;99
ügyvéd;734453;101819;46,255589;20,14273;26423;26423_2559;1;0;4;10;22;65;8;50;22;99
ügyvéd;734376;101570;46,253359;20,141687;26424;26424_2560;1;0;4;10;22;65;8;50;22;99
ügyvéd;735435;101929;46,256454;20,155484;26425;26425_2561;1;0;4;10;22;65;8;50;22;99
ügyvéd;735366;101939;46,256553;20,154591;26426;26426_2562;1;0;4;10;22;65;8;50;22;99
ügyvéd;734933;101923;46,256464;20,148974;26427;26427_2563;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;26428;26428_2564;1;0;4;10;22;65;8;50;22;99
ügyvéd;735254;102151;46,258474;20,153178;26429;26429_2565;1;0;4;10;22;65;8;50;22;99
ügyvéd;735254;102151;46,258474;20,153178;26430;26430_2566;1;0;4;10;22;65;8;50;22;99
ügyvéd;734982;101995;46,257105;20,149622;26431;26431_2567;1;0;4;10;22;65;8;50;22;99
ügyvéd;734683;101456;46,252295;20,145647;26432;26432_2568;1;0;4;10;22;65;8;50;22;99
ügyvéd;734687;101522;46,252888;20,145711;26433;26433_2569;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26434;26434_2570;1;0;4;10;22;65;8;50;22;99
ügyvéd;735279;102457;46,261223;20,153558;26435;26435_2571;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;26436;26436_2572;1;0;4;10;22;65;8;50;22;99
ügyvéd;734942;102023;46,257362;20,149109;26437;26437_2573;1;0;4;10;22;65;8;50;22;99
ügyvéd;735012;101269;46,250571;20,149879;26438;26438_2574;1;0;4;10;22;65;8;50;22;99
ügyvéd;734536;101334;46,251216;20,143719;26439;26439_2575;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;26440;26440_2576;1;0;4;10;22;65;8;50;22;99
ügyvéd;734607;101603;46,253627;20,144688;26441;26441_2577;1;0;4;10;22;65;8;50;22;99
ügyvéd;735134;101531;46,252912;20,151508;26442;26442_2578;1;0;4;10;22;65;8;50;22;99
ügyvéd;737797;100362;46,242054;20,185817;26451;26451_2579;1;0;4;10;22;65;8;50;22;99
ügyvéd;734058;101051;46,248731;20,13747;26452;26452_2580;1;0;4;10;22;65;8;50;22;99
ügyvéd;734690;101828;46,25564;20,145805;26454;26454_2581;1;0;4;10;22;65;8;50;22;99
ügyvéd;734468;101166;46,249713;20,142806;26455;26455_2582;1;0;4;10;22;65;8;50;22;99
ügyvéd;734468;101166;46,249713;20,142806;26456;26456_2583;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26457;26457_2584;1;0;4;10;22;65;8;50;22;99
ügyvéd;734609;101875;46,256073;20,144763;26458;26458_2585;1;0;4;10;22;65;8;50;22;99
ügyvéd;734063;101586;46,253542;20,137631;26459;26459_2586;1;0;4;10;22;65;8;50;22;99
ügyvéd;734757;102223;46,259185;20,146746;26460;26460_2587;1;0;4;10;22;65;8;50;22;99
ügyvéd;734184;101410;46,251944;20,139168;26461;26461_2588;1;0;4;10;22;65;8;50;22;99
ügyvéd;734679;101459;46,252322;20,145595;26462;26462_2589;1;0;4;10;22;65;8;50;22;99
ügyvéd;734468;101166;46,249713;20,142806;26463;26463_2590;1;0;4;10;22;65;8;50;22;99
ügyvéd;734091;100082;46,24001;20,137722;26464;26464_2591;1;0;4;10;22;65;8;50;22;99
ügyvéd;735242;101810;46,255408;20,15296;26466;26466_2592;1;0;4;10;22;65;8;50;22;99
ügyvéd;734509;101934;46,256616;20,143477;26467;26467_2593;1;0;4;10;22;65;8;50;22;99
ügyvéd;734535;101918;46,256469;20,143812;26468;26468_2594;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;26469;26469_2595;1;0;4;10;22;65;8;50;22;99
ügyvéd;734499;101295;46,25087;20,143232;26470;26470_2596;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26471;26471_2597;1;0;4;10;22;65;8;50;22;99
ügyvéd;734988;102090;46,257959;20,149717;26472;26472_2598;1;0;4;10;22;65;8;50;22;99
ügyvéd;735089;101722;46,254636;20,15096;26473;26473_2599;1;0;4;10;22;65;8;50;22;99
ügyvéd;735089;101722;46,254636;20,15096;26474;26474_2600;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26475;26475_2601;1;0;4;10;22;65;8;50;22;99
ügyvéd;734930;101838;46,2557;20,148919;26476;26476_2602;1;0;4;10;22;65;8;50;22;99
ügyvéd;734683;101456;46,252295;20,145647;26477;26477_2603;1;0;4;10;22;65;8;50;22;99
ügyvéd;735302;101959;46,256741;20,153765;26478;26478_2604;1;0;4;10;22;65;8;50;22;99
ügyvéd;734773;101776;46,255162;20,146872;26479;26479_2605;1;0;4;10;22;65;8;50;22;99
ügyvéd;734740;101604;46,253619;20,146413;26480;26480_2606;1;0;4;10;22;65;8;50;22;99
ügyvéd;734690;101828;46,25564;20,145805;26481;26481_2607;1;0;4;10;22;65;8;50;22;99
ügyvéd;734268;101390;46,251753;20,140254;26482;26482_2608;1;0;4;10;22;65;8;50;22;99
ügyvéd;735089;101722;46,254636;20,15096;26484;26484_2609;1;0;4;10;22;65;8;50;22;99
ügyvéd;737788;100719;46,245266;20,185768;26485;26485_2610;1;0;4;10;22;65;8;50;22;99
ügyvéd;736665;101325;46,250863;20,171322;26486;26486_2611;1;0;4;10;22;65;8;50;22;99
ügyvéd;736520;101213;46,249875;20,169421;26487;26487_2612;1;0;4;10;22;65;8;50;22;99
ügyvéd;736120;101449;46,252049;20,164278;26488;26488_2613;1;0;4;10;22;65;8;50;22;99
ügyvéd;735941;101210;46,249922;20,161913;26489;26489_2614;1;0;4;10;22;65;8;50;22;99
ügyvéd;735145;101840;46,25569;20,151708;26490;26490_2615;1;0;4;10;22;65;8;50;22;99
ügyvéd;736754;100852;46,246597;20,172387;26491;26491_2616;1;0;4;10;22;65;8;50;22;99
ügyvéd;734601;102242;46,259375;20,144727;26492;26492_2617;1;0;4;10;22;65;8;50;22;99
ügyvéd;733480;99971;46,239088;20,129782;26493;26493_2618;1;0;4;10;22;65;8;50;22;99
ügyvéd;733060;101387;46,251877;20,12459;26494;26494_2619;1;0;4;10;22;65;8;50;22;99
ügyvéd;733872;100287;46,241882;20,13492;26495;26495_2620;1;0;4;10;22;65;8;50;22;99
ügyvéd;733683;99772;46,237273;20,132377;26496;26496_2621;1;0;4;10;22;65;8;50;22;99
ügyvéd;734959;101883;46,256101;20,149304;26497;26497_2622;1;0;4;10;22;65;8;50;22;99
ügyvéd;734609;102036;46,257521;20,144793;26498;26498_2623;1;0;4;10;22;65;8;50;22;99
ügyvéd;734544;103508;46,27077;20,144218;26499;26499_2624;1;0;4;10;22;65;8;50;22;99
ügyvéd;734609;102036;46,257521;20,144793;26500;26500_2625;1;0;4;10;22;65;8;50;22;99
ügyvéd;734578;101784;46,255258;20,144345;26501;26501_2626;1;0;4;10;22;65;8;50;22;99
ügyvéd;735222;102312;46,259926;20,152793;26502;26502_2627;1;0;4;10;22;65;8;50;22;99
ügyvéd;735207;101772;46,255071;20,152499;26503;26503_2628;1;0;4;10;22;65;8;50;22;99
ügyvéd;735207;101772;46,255071;20,152499;26504;26504_2629;1;0;4;10;22;65;8;50;22;99
ügyvéd;734364;101618;46,253792;20,14154;26505;26505_2630;1;0;4;10;22;65;8;50;22;99
ügyvéd;735224;102114;46,258145;20,152782;26506;26506_2631;1;0;4;10;22;65;8;50;22;99
ügyvéd;734274;101778;46,255243;20,140402;26507;26507_2632;1;0;4;10;22;65;8;50;22;99
ügyvéd;728607;104833;46,283411;20,067433;26508;26508_2633;1;0;4;10;22;65;8;50;22;99
ügyvéd;733793;100716;46,24575;20,133973;26509;26509_2634;1;0;4;10;22;65;8;50;22;99
ügyvéd;735733;102499;46,261543;20,159454;26510;26510_2635;1;0;4;10;22;65;8;50;22;99
ügyvéd;735242;101810;46,255408;20,15296;26511;26511_2636;1;0;4;10;22;65;8;50;22;99
ügyvéd;735355;102443;46,261088;20,154541;26512;26512_2637;1;0;4;10;22;65;8;50;22;99
ügyvéd;736609;102881;46,264867;20,170885;26513;26513_2638;1;0;4;10;22;65;8;50;22;99
ügyvéd;734208;100694;46,2455;20,13935;26514;26514_2639;1;0;4;10;22;65;8;50;22;99
ügyvéd;735733;103684;46,272202;20,159672;26515;26515_2640;1;0;4;10;22;65;8;50;22;99
ügyvéd;734959;102174;46,258718;20,149357;26516;26516_2641;1;0;4;10;22;65;8;50;22;99
ügyvéd;734497;101042;46,248594;20,14316;26517;26517_2642;1;0;4;10;22;65;8;50;22;99
ügyvéd;735903;105369;46,287337;20,162189;26518;26518_2643;1;0;4;10;22;65;8;50;22;99
ügyvéd;734526;101464;46,252387;20,143612;26519;26519_2644;1;0;4;10;22;65;8;50;22;99
ügyvéd;734919;101754;46,254946;20,148761;26520;26520_2645;1;0;4;10;22;65;8;50;22;99
ügyvéd;734654;101427;46,252038;20,145265;26524;26524_2646;1;0;4;10;22;65;8;50;22;99
ügyvéd;734704;101441;46,252157;20,145916;26525;26525_2647;1;0;4;10;22;65;8;50;22;99
ügyvéd;736922;101000;46,247907;20,174593;26526;26526_2648;1;0;4;10;22;65;8;50;22;99
ügyvéd;737503;100868;46,246644;20,182101;26527;26527_2649;1;0;4;10;22;65;8;50;22;99
ügyvéd;735357;102000;46,257103;20,154486;26528;26528_2650;1;0;4;10;22;65;8;50;22;99
ügyvéd;734768;101572;46,253328;20,14677;26529;26529_2651;1;0;4;10;22;65;8;50;22;99
ügyvéd;734249;101580;46,253465;20,140042;26530;26530_2652;1;0;4;10;22;65;8;50;22;99
ügyvéd;734480;101813;46,255532;20,143079;26531;26531_2653;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26532;26532_2654;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;26533;26533_2655;1;0;4;10;22;65;8;50;22;99
ügyvéd;735207;101772;46,255071;20,152499;26646;26646_2656;1;0;4;10;22;65;8;50;22;99
ügyvéd;735224;102120;46,258199;20,152783;26650;26650_2657;1;0;4;10;22;65;8;50;22;99
ügyvéd;734479;100934;46,247625;20,142907;26659;26659_2658;1;0;4;10;22;65;8;50;22;99
ügyvéd;734439;100969;46,247945;20,142395;137872;137872_2659;1;0;4;10;22;65;8;50;22;99
ügyvéd;737765;99522;46,234502;20,185244;138238;138238_2660;1;0;4;10;22;65;8;50;22;99
ügyvéd;734687;101522;46,252888;20,145711;138240;138240_2661;1;0;4;10;22;65;8;50;22;99
ügyvéd;734679;101294;46,250838;20,145565;138248;138248_2662;1;0;4;10;22;65;8;50;22;99
ügyvéd;734225;101680;46,254367;20,139749;137816;137816_2663;1;0;4;10;22;65;8;50;22;99
ügyvéd;734178;101051;46,248715;20,139025;137933;137933_2664;1;0;4;10;22;65;8;50;22;99
ügyvéd;734609;101130;46,249372;20,144628;137934;137934_2665;1;0;4;10;22;65;8;50;22;99
ügyvéd;734639;102241;46,259361;20,145219;137936;137936_2666;1;0;4;10;22;65;8;50;22;99
ügyvéd;735193;102209;46,259003;20,152398;137986;137986_2667;1;0;4;10;22;65;8;50;22;99
ügyvéd;734603;101763;46,255066;20,144665;137992;137992_2668;1;0;4;10;22;65;8;50;22;99
ügyvéd;735042;101759;46,254975;20,150357;138013;138013_2669;1;0;4;10;22;65;8;50;22;99
ügyvéd;734376;101570;46,253359;20,141687;138053;138053_2670;1;0;4;10;22;65;8;50;22;99
ügyvéd;734683;101456;46,252295;20,145647;138054;138054_2671;1;0;4;10;22;65;8;50;22;99
ügyvéd;734268;101390;46,251753;20,140254;138055;138055_2672;1;0;4;10;22;65;8;50;22;99
ügyvéd;735089;101722;46,254636;20,15096;138060;138060_2673;1;0;4;10;22;65;8;50;22;99
ügyvéd;734497;101042;46,248594;20,14316;138236;138236_2674;1;0;4;10;22;65;8;50;22;99
ügyvéd;734114;99859;46,238001;20,13798;138266;138266_2675;1;0;4;10;22;65;8;50;22;99
ügyvéd;734439;100969;46,247945;20,142395;138268;138268_2676;1;0;4;10;22;65;8;50;22;99
ügyvéd;734609;102036;46,257521;20,144793;138405;138405_2677;1;0;4;10;22;65;8;50;22;99
ügyvéd;734748;103618;46,271734;20,146884;138497;138497_2678;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;138839;138839_2679;1;0;4;10;22;65;8;50;22;99
ügyvéd;734268;101390;46,251753;20,140254;139593;139593_2680;1;0;4;10;22;65;8;50;22;99
ügyvéd;734482;101394;46,251763;20,143029;139594;139594_2681;1;0;4;10;22;65;8;50;22;99
ügyvéd;734652;101638;46,253936;20,145278;139595;139595_2682;1;0;4;10;22;65;8;50;22;99
ügyvéd;735043;101111;46,249146;20,150252;139596;139596_2683;1;0;4;10;22;65;8;50;22;99
ügyvéd;735043;101111;46,249146;20,150252;139597;139597_2684;1;0;4;10;22;65;8;50;22;99
ügyvéd;737667;102678;46,262903;20,184569;139598;139598_2685;1;0;4;10;22;65;8;50;22;99
ügyvéd;735087;101887;46,256121;20,150964;139599;139599_2686;1;0;4;10;22;65;8;50;22;99
ügyvéd;734684;101405;46,251836;20,14565;139600;139600_2687;1;0;4;10;22;65;8;50;22;99
ügyvéd;734383;101793;46,255364;20,141818;139555;139555_2688;1;0;4;10;22;65;8;50;22;99
ügyvéd;734712;101578;46,253389;20,146045;139556;139556_2689;1;0;4;10;22;65;8;50;22;99
ügyvéd;734455;100712;46,245631;20,142555;139557;139557_2690;1;0;4;10;22;65;8;50;22;99
ügyvéd;734502;101725;46,254737;20,143349;139558;139558_2691;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;139559;139559_2692;1;0;4;10;22;65;8;50;22;99
ügyvéd;734419;101690;46,254433;20,142266;139560;139560_2693;1;0;4;10;22;65;8;50;22;99
ügyvéd;734865;101413;46,251885;20,147999;139561;139561_2694;1;0;4;10;22;65;8;50;22;99
ügyvéd;735167;101691;46,254347;20,151966;139562;139562_2695;1;0;4;10;22;65;8;50;22;99
ügyvéd;735281;102259;46,259442;20,153548;139563;139563_2696;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;139564;139564_2697;1;0;4;10;22;65;8;50;22;99
ügyvéd;734704;101441;46,252157;20,145916;139565;139565_2698;1;0;4;10;22;65;8;50;22;99
ügyvéd;734704;101441;46,252157;20,145916;139566;139566_2699;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;139567;139567_2700;1;0;4;10;22;65;8;50;22;99
ügyvéd;734458;100836;46,246746;20,142617;139568;139568_2701;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;139569;139569_2702;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;139570;139570_2703;1;0;4;10;22;65;8;50;22;99
ügyvéd;735139;101995;46,257085;20,151658;139571;139571_2704;1;0;4;10;22;65;8;50;22;99
ügyvéd;734480;101813;46,255532;20,143079;139572;139572_2705;1;0;4;10;22;65;8;50;22;99
ügyvéd;735125;101268;46,250548;20,151344;139573;139573_2706;1;0;4;10;22;65;8;50;22;99
ügyvéd;735312;101869;46,25593;20,153878;139574;139574_2707;1;0;4;10;22;65;8;50;22;99
ügyvéd;734622;101242;46,250378;20,144817;139575;139575_2708;1;0;4;10;22;65;8;50;22;99
ügyvéd;734562;101368;46,251519;20,144062;139576;139576_2709;1;0;4;10;22;65;8;50;22;99
ügyvéd;734439;100969;46,247945;20,142395;139579;139579_2710;1;0;4;10;22;65;8;50;22;99
ügyvéd;734439;100969;46,247945;20,142395;139580;139580_2711;1;0;4;10;22;65;8;50;22;99
ügyvéd;734794;101728;46,254727;20,147136;139581;139581_2712;1;0;4;10;22;65;8;50;22;99
ügyvéd;734205;101405;46,251896;20,13944;139582;139582_2713;1;0;4;10;22;65;8;50;22;99
ügyvéd;734835;101716;46,254614;20,147665;139583;139583_2714;1;0;4;10;22;65;8;50;22;99
ügyvéd;734835;101716;46,254614;20,147665;139584;139584_2715;1;0;4;10;22;65;8;50;22;99
ügyvéd;734752;101914;46,256406;20,146625;139585;139585_2716;1;0;4;10;22;65;8;50;22;99
ügyvéd;735249;101962;46,256775;20,153079;139586;139586_2717;1;0;4;10;22;65;8;50;22;99
ügyvéd;735302;101959;46,256741;20,153765;139587;139587_2718;1;0;4;10;22;65;8;50;22;99
ügyvéd;735279;102457;46,261223;20,153558;139588;139588_2719;1;0;4;10;22;65;8;50;22;99
ügyvéd;735089;101722;46,254636;20,15096;139589;139589_2720;1;0;4;10;22;65;8;50;22;99
ügyvéd;734604;102084;46,257954;20,144737;139590;139590_2721;1;0;4;10;22;65;8;50;22;99
ügyvéd;734930;101838;46,2557;20,148919;139591;139591_2722;1;0;4;10;22;65;8;50;22;99
ügyvéd;735097;101454;46,252224;20,151015;139592;139592_2723;1;0;4;10;22;65;8;50;22;99
ügyvéd;734684;101405;46,251836;20,14565;139601;139601_2724;1;0;4;10;22;65;8;50;22;99
ügyvéd;734607;101388;46,251693;20,144649;139602;139602_2725;1;0;4;10;22;65;8;50;22;99
ügyvéd;734815;102084;46,257927;20,147473;139603;139603_2726;1;0;4;10;22;65;8;50;22;99
ügyvéd;734370;101043;46,248619;20,141513;139604;139604_2727;1;0;4;10;22;65;8;50;22;99
ügyvéd;735016;101531;46,252927;20,149978;139605;139605_2728;1;0;4;10;22;65;8;50;22;99
ügyvéd;735016;101531;46,252927;20,149978;139606;139606_2729;1;0;4;10;22;65;8;50;22;99
ügyvéd;734607;101388;46,251693;20,144649;139607;139607_2730;1;0;4;10;22;65;8;50;22;99
ügyvéd;734607;101388;46,251693;20,144649;139608;139608_2731;1;0;4;10;22;65;8;50;22;99
ügyvéd;734607;101388;46,251693;20,144649;139609;139609_2732;1;0;4;10;22;65;8;50;22;99
ügyvéd;734685;101027;46,248436;20,145595;139610;139610_2733;1;0;4;10;22;65;8;50;22;99
ügyvéd;734685;101027;46,248436;20,145595;139611;139611_2734;1;0;4;10;22;65;8;50;22;99
ügyvéd;734685;101027;46,248436;20,145595;139612;139612_2735;1;0;4;10;22;65;8;50;22;99
ügyvéd;734684;101405;46,251836;20,14565;139613;139613_2736;1;0;4;10;22;65;8;50;22;99
ügyvéd;735207;101772;46,255071;20,152499;139614;139614_2737;1;0;4;10;22;65;8;50;22;99
ügyvéd;733093;102254;46,259672;20,125173;139615;139615_2738;1;0;4;10;22;65;8;50;22;99
ügyvéd;735258;101769;46,255037;20,15316;139616;139616_2739;1;0;4;10;22;65;8;50;22;99
