type;subtype;EOVX;EOVY;LAT;LON;capacity;poid;id;minage;maxage;risk
7;gépjármű - szerviz szolgáltatás;735477;102891;46,265102;20,156206;50;211614;735477102891;22;99;1
7;gépjármű - szerviz szolgáltatás;733237;102210;46,259258;20,127032;50;220583;733237102210;22;99;1
7;gépjármű - szerviz szolgáltatás;733906;102598;46,262665;20,135778;50;220584;733906102598;22;99;1
7;gimnázium;735783;103224;46,268058;20,160236;500;34042gimna;34042;13;20;1
7;gimnázium;734155;100325;46,242188;20,138596;500;34035gimna;34035;13;20;1
7;gimnázium;735535;103433;46,26997;20,157058;500;40940gimna;40940;13;20;1
7;gimnázium;735139;101187;46,249817;20,15151;500;41619gimna;41619;13;20;1
7;gimnázium;736129;103222;46,267996;20,164723;500;41751gimna;41751;13;20;1
7;gimnázium;734722;100938;46,247631;20,146058;500;42382gimna;42382;13;20;1
7;gimnázium;733738;100890;46,247322;20,133292;500;42937gimna;42937;13;20;1
7;gimnázium;734233;103218;46,268201;20,140131;500;44323gimna;44323;13;20;1
7;gimnázium;734159;101858;46,255977;20,138925;500;44355gimna;44355;13;20;1
7;gimnázium;735542;102295;46,259733;20,156939;500;44356gimna;44356;13;20;1
7;gimnázium;733254;101544;46,253265;20,127133;500;44672gimna;44672;13;20;1
7;gimnázium;735452;101874;46,255957;20,155695;500;46822gimna;46822;13;20;1
7;gimnázium;734233;103218;46,268201;20,140131;500;109362gimna;109362;13;20;1
7;gimnázium;735325;101860;46,255847;20,154045;500;110150gimna;110150;13;20;1
7;gimnázium;734335;100912;46,247445;20,141036;500;213968gimna;213968;13;20;1
7;gimnázium;734018;101993;46,257209;20,137121;500;213982gimna;213982;13;20;1
7;gimnázium;735455;102240;46,259249;20,155801;500;213988gimna;213988;13;20;1
7;gimnázium;735418;102243;46,259281;20,155322;500;213989gimna;213989;13;20;1
8;go-kart pálya;732488;102959;46,266088;20,117452;50;211220;732488102959;6;26;0,5
8;gyámhivatal;734634;101932;46,256583;20,145098;200;71531;734634101932;22;65;1
8;gyermek- szórakoztatóközpont;737475;101364;46,251109;20,181832;500;190074;737475101364;5;12;1
8;gyermekorvos;735977;100589;46,244332;20,162265;100;18557;735977100589;0;18;1
8;gyermekorvos;735299;104036;46,275424;20,154107;100;45140;735299104036;0;18;1
8;gyermekorvos;734987;100670;46,245186;20,149445;100;64117;734987100670;0;18;1
8;gyermekorvos;735744;100861;46,246808;20,159294;100;64832;735744100861;0;18;1
8;gyermekorvos;736378;104194;46,276707;20,168133;100;114606;736378104194;0;18;1
8;gyermekorvos;736072;103613;46,27152;20,164056;100;114610;736072103613;0;18;1
8;gyermekorvos;736418;103115;46,266996;20,168452;100;114614;736418103115;0;18;1
8;gyermekorvos;735120;101917;46,256386;20,151397;100;114729;735120101917;0;18;1
8;gyermekorvos;738748;97909;46,219864;20,197678;100;114590;73874897909;0;18;1
8;gyermekorvos;734372;101338;46,251273;20,141593;100;114591;734372101338;0;18;1
8;gyermekorvos;735145;101840;46,25569;20,151708;100;114647;735145101840;0;18;1
8;gyermekorvos;735805;102128;46,258197;20,160319;100;114653;735805102128;0;18;1
8;gyermekorvos;739301;102522;46,261284;20,20573;100;114665;739301102522;0;18;1
8;gyermekorvos;732379;98849;46,229132;20,11531;100;114694;73237998849;0;18;1
8;gyermekorvos;733574;102782;46,264361;20,131505;100;114742;733574102782;0;18;1
8;gyermekorvos;735187;103144;46,267415;20,152491;100;114745;735187103144;0;18;1
8;gyermekorvos;734514;102154;46,258595;20,143582;100;114854;734514102154;0;18;1
8;gyermekorvos;735095;103895;46,274181;20,151435;100;114859;735095103895;0;18;1
8;gyermekorvos;729900;98028;46,222047;20,083039;100;148260;72990098028;0;18;1
8;gyermekorvos;736607;101106;46,248901;20,170529;100;148265;736607101106;0;18;1
8;gyermekorvos;734849;103828;46,27361;20,148232;100;148288;734849103828;0;18;1
8;gyermekorvos;735997;102793;46,264154;20,162932;100;148292;735997102793;0;18;1
8;gyermekorvos;735312;101869;46,25593;20,153878;100;148301;735312101869;0;18;1
8;gyermekorvos;734390;101709;46,254608;20,141894;100;148339;734390101709;0;18;1
8;gyermekorvos;733395;101464;46,252528;20,128947;100;148402;733395101464;0;18;1
8;gyermekorvos;733927;100052;46,239761;20,135591;100;148441;733927100052;0;18;1
8;gyermekorvos;728107;104021;46,276166;20,060809;100;148450;728107104021;0;18;1
8;gyermekorvos;732124;99837;46,23805;20,11218;100;148495;73212499837;0;18;1
8;gyermekorvos;734626;100897;46,247274;20,144806;100;148506;734626100897;0;18;1
8;gyermekorvos;732906;103777;46,273394;20,123019;100;148528;732906103777;0;18;1
8;gyermekorvos;737056;102817;46,264233;20,176671;100;148555;737056102817;0;18;1
8;gyermekorvos;734400;102889;46,26522;20,142237;100;178781;734400102889;0;18;1
1;gyógyfürdő;734984;101876;46,256035;20,149626;1000;15816;734984101876;22;99;1
1;gyógyfürdő;735701;101179;46,249674;20,158796;1000;15823;735701101179;22;99;1
7;gyógynövénybolt;734119;103231;46,268332;20,138655;150;66553;734119103231;22;99;1
7;gyógynövénybolt;734177;101655;46,254149;20,139122;150;147981;734177101655;22;99;1
7;gyógynövénybolt;734722;101521;46,252875;20,146164;150;182508;734722101521;22;99;1
7;gyógynövénybolt;731446;103956;46,275183;20,104112;150;182729;731446103956;22;99;1
7;gyógynövénybolt, drogéria;734945;101944;46,256651;20,149133;200;114730;734945101944;22;99;1
7;gyógynövénybolt, drogéria;735019;102018;46,257308;20,150106;200;137216;735019102018;22;99;1
7;gyógynövénybolt, drogéria;736775;99668;46,235944;20,172439;200;215141;73677599668;22;99;1
7;gyógyszerárusító hely;738037;98531;46,225553;20,188582;200;3630;73803798531;50;99;1
7;gyógyszerárusító hely;734825;101397;46,251746;20,147477;200;56340;734825101397;50;99;1
7;gyógyszerárusító hely;731057;103083;46,267378;20,098914;200;61182;731057103083;50;99;1
7;gyógyszerárusító hely;736018;103434;46,269917;20,163323;200;61183;736018103434;50;99;1
7;gyógyszerárusító hely;735025;103763;46,273003;20,150503;200;61226;735025103763;50;99;1
7;gyógyszerárusító hely;732707;100465;46,243627;20,119849;200;105881;732707100465;50;99;1
7;gyógyszerárusító hely;734945;101944;46,256651;20,149133;200;114730;734945101944;50;99;1
7;gyógyszerárusító hely;734177;101655;46,254149;20,139122;200;147976;734177101655;50;99;1
7;gyógyszerárusító hely;734630;101530;46,252967;20,144973;200;179449;734630101530;50;99;1
7;gyógyszerárusító hely;734879;101186;46,249841;20,148139;200;210452;734879101186;50;99;1
7;gyógyszerárusító hely;734555;100509;46,243793;20,143815;200;218216;734555100509;50;99;1
7;gyorsétterem;734767;101362;46,251439;20,146719;200;9901;734767101362;14;49;1
7;gyorsétterem;733794;103273;46,26875;20,134447;200;9902;733794103273;14;49;1
7;gyorsétterem;734695;101075;46,248866;20,145733;200;9908;734695101075;14;49;1
7;gyorsétterem;735584;103697;46,272338;20,157742;200;162476;735584103697;14;49;1
7;gyorsétterem;734177;101655;46,254149;20,139122;200;147985;734177101655;14;49;1
7;gyorsétterem;735605;103006;46,26612;20,157887;200;9858;735605103006;14;49;1
7;gyorsétterem;733319;102203;46,259162;20,128101;200;37264;733319102203;14;49;1
7;gyorsétterem;736714;102324;46,259843;20,172143;200;106949;736714102324;14;49;1
7;gyorsétterem;734177;101655;46,254149;20,139122;200;147986;734177101655;14;49;1
7;gyorsétterem;734177;101655;46,254149;20,139122;200;147993;734177101655;14;49;1
7;gyorsétterem;734177;101655;46,254149;20,139122;200;147999;734177101655;14;49;1
7;gyorsétterem;735146;103076;46,266808;20,151947;200;179308;735146103076;14;49;1
7;gyorsétterem;734099;100312;46,242078;20,137868;200;213993;734099100312;14;49;1
7;gyorsétterem;729894;105411;46,288458;20,08423;200;215071;729894105411;14;49;1
7;gyorsétterem;736775;99668;46,235944;20,172439;200;215072;73677599668;14;49;1
7;gyorsétterem;733359;103025;46,266574;20,12876;200;114613;733359103025;14;49;1
7;gyorsétterem;732707;100465;46,243627;20,119849;200;114866;732707100465;14;49;1
7;gyorsétterem;734695;101075;46,248866;20,145733;200;168980;734695101075;14;49;1
7;gyorsétterem;734119;103231;46,268332;20,138655;200;209965;734119103231;14;49;1
7;gyorsétterem;734795;101412;46,251885;20,147091;200;187436;734795101412;14;49;1
7;gyorsétterem;734177;101655;46,254149;20,139122;200;218075;734177101655;14;49;1
7;gyorsjavítás;734695;101075;46,248866;20,145733;50;67368;734695101075;22;99;1
7;gyorsjavítás;734119;103231;46,268332;20,138655;50;67369;734119103231;22;99;1
7;gyorsjavítás;734177;101655;46,254149;20,139122;50;181943;734177101655;22;99;1
7;használt jármű;732684;101609;46,253921;20,119754;20;23963;732684101609;22;99;1
7;használt jármű;736457;104781;46,281977;20,169268;20;24122;736457104781;22;99;1
7;használt jármű;732309;102889;46,26548;20,115118;20;24542;732309102889;22;99;1
7;használt jármű;731908;102531;46,262309;20,109854;20;24555;731908102531;22;99;1
7;használt jármű;734550;103206;46,268053;20,14424;20;24746;734550103206;22;99;1
7;használt jármű;736687;105346;46,287029;20,172357;20;24767;736687105346;22;99;1
7;használt jármű;734653;103119;46,267257;20,145561;20;24852;734653103119;22;99;1
7;használt jármű;736649;105384;46,287376;20,171871;20;37773;736649105384;22;99;1
7;használt jármű;731714;103026;46,266785;20,107425;20;89843;731714103026;22;99;1
7;használt jármű;736649;105384;46,287376;20,171871;20;89807;736649105384;22;99;1
7;használt jármű;730858;103292;46,269282;20,096369;20;114455;730858103292;22;99;1
7;használt jármű;737155;98968;46,229599;20,177234;20;114501;73715598968;22;99;1
7;használt jármű;736629;105328;46,286875;20,171601;20;114589;736629105328;22;99;1
7;használt jármű;736668;105231;46,285997;20,172089;20;114658;736668105231;22;99;1
7;használt jármű;731549;103059;46,267102;20,105291;20;114659;731549103059;22;99;1
7;használt jármű;735562;103536;46,270893;20,157427;20;114661;735562103536;22;99;1
7;használt jármű;731838;102475;46,261814;20,108936;20;114739;731838102475;22;99;1
7;használt jármű;736548;105057;46,284448;20,1705;20;114758;736548105057;22;99;1
7;használt jármű;736654;102223;46,258942;20,171346;20;142898;736654102223;22;99;1
7;használt jármű;731952;102876;46,265407;20,110485;20;142899;731952102876;22;99;1
7;használt jármű;733048;101912;46,256601;20,124528;20;142926;733048101912;22;99;1
7;használt jármű;737909;98545;46,225695;20,186926;20;142941;73790998545;22;99;1
7;használt jármű;733470;102699;46,263628;20,130142;20;142965;733470102699;22;99;1
7;használt jármű;731928;102852;46,265194;20,11017;20;143083;731928102852;22;99;1
7;használt jármű;733264;102273;46,259821;20,127394;20;143241;733264102273;22;99;1
7;használt jármű;733767;102642;46,263078;20,133983;20;143321;733767102642;22;99;1
7;használt jármű;731323;103502;46,271115;20,102437;20;165297;731323103502;22;99;1
7;használt jármű;732252;102939;46,265937;20,114388;20;187817;732252102939;22;99;1
7;használt jármű;732684;101609;46,253921;20,119754;20;204798;732684101609;22;99;1
7;használt jármű;732684;101609;46,253921;20,119754;20;204799;732684101609;22;99;1
7;használtcikk kereskedés;734887;101890;46,256173;20,148371;50;136623;734887101890;22;99;1
7;használtcikk kereskedés;734622;101242;46,250378;20,144817;50;136625;734622101242;22;99;1
7;használtruházat;734695;101075;46,248866;20,145733;300;182056;734695101075;14;99;1
7;használtruházat;733359;103025;46,266574;20,12876;300;182057;733359103025;14;99;1
7;használtruházat;732707;100465;46,243627;20,119849;300;182058;732707100465;14;99;1
7;használtruházat;731446;103956;46,275183;20,104112;300;206220;731446103956;14;99;1
7;használtruházat;735707;100699;46,245356;20,158785;300;212334;735707100699;14;99;1
7;használtruházat;735860;102398;46,260618;20,161082;300;212335;735860102398;14;99;1
7;használtruházat;736207;104062;46,275541;20,165891;300;182104;736207104062;14;99;1
7;használtruházat;735063;102092;46,257968;20,15069;300;182106;735063102092;14;99;1
1;határátkelő;731016;101483;46,252991;20,098103;1000;29381;731016101483;22;65;1
1;határátkelő;735547;101812;46,255387;20,156915;1000;29385;735547101812;22;65;1
1;határvédelmi szerv (határőr igazgatóság, határőrizeti kirendeltség);734130;101204;46,250098;20,138431;50;98735;734130101204;22;65;1
7;háziállatok és felszereléseik;734919;101754;46,254946;20,148761;50;137517;734919101754;22;99;1
7;háziállatok és felszereléseik;734018;102877;46,26516;20,137281;50;187493;734018102877;22;99;1
7;háziállatok és felszereléseik;732707;100465;46,243627;20,119849;50;114871;732707100465;22;99;1
8;háziorvosi rendelő;735549;100859;46,246815;20,156766;30;64165;735549100859;18;99;1
8;háziorvosi rendelő;735744;100861;46,246808;20,159294;30;64832;735744100861;18;99;1
8;háziorvosi rendelő;728408;103838;46,274484;20,064683;30;114600;728408103838;18;99;1
8;háziorvosi rendelő;736378;104194;46,276707;20,168133;30;114606;736378104194;18;99;1
8;háziorvosi rendelő;733547;102960;46,265966;20,131187;30;114607;733547102960;18;99;1
8;háziorvosi rendelő;736072;103613;46,27152;20,164056;30;114610;736072103613;18;99;1
8;háziorvosi rendelő;734998;101340;46,251212;20,14971;30;114718;734998101340;18;99;1
8;háziorvosi rendelő;735087;102105;46,258081;20,151004;30;114734;735087102105;18;99;1
8;háziorvosi rendelő;738748;97909;46,219864;20,197678;30;114590;73874897909;18;99;1
8;háziorvosi rendelő;734398;100122;46,240331;20,141709;30;114621;734398100122;18;99;1
8;háziorvosi rendelő;734114;101393;46,2518;20,138257;30;114622;734114101393;18;99;1
8;háziorvosi rendelő;739301;102522;46,261284;20,20573;30;114665;739301102522;18;99;1
8;háziorvosi rendelő;729910;98065;46,222378;20,083175;30;114690;72991098065;18;99;1
8;háziorvosi rendelő;732379;98849;46,229132;20,11531;30;114694;73237998849;18;99;1
8;háziorvosi rendelő;735553;103158;46,267494;20,157241;30;114746;735553103158;18;99;1
8;háziorvosi rendelő;733903;103214;46,268206;20,13585;30;114747;733903103214;18;99;1
8;háziorvosi rendelő;735095;103895;46,274181;20,151435;30;114859;735095103895;18;99;1
8;háziorvosi rendelő;732453;99953;46,239053;20,116465;30;148494;73245399953;18;99;1
8;háziorvosi rendelő;734235;100703;46,245578;20,139701;30;148240;734235100703;18;99;1
8;háziorvosi rendelő;733093;102254;46,259672;20,125173;30;148247;733093102254;18;99;1
8;háziorvosi rendelő;734246;100673;46,245307;20,139839;30;148262;734246100673;18;99;1
8;háziorvosi rendelő;734386;101198;46,250012;20,141749;30;148263;734386101198;18;99;1
8;háziorvosi rendelő;736623;101114;46,248971;20,170738;30;148266;736623101114;18;99;1
8;háziorvosi rendelő;737837;102201;46,25859;20,186683;30;148276;737837102201;18;99;1
8;háziorvosi rendelő;734516;103206;46,268057;20,143799;30;148281;734516103206;18;99;1
8;háziorvosi rendelő;735883;102550;46,261983;20,161408;30;148290;735883102550;18;99;1
8;háziorvosi rendelő;735997;102793;46,264154;20,162932;30;148292;735997102793;18;99;1
8;háziorvosi rendelő;736491;100450;46,243015;20,168903;30;148295;736491100450;18;99;1
8;háziorvosi rendelő;733893;100033;46,239594;20,135147;30;148297;733893100033;18;99;1
8;háziorvosi rendelő;734563;101120;46,249288;20,14403;30;148314;734563101120;18;99;1
8;háziorvosi rendelő;734408;102460;46,26136;20,142263;30;148315;734408102460;18;99;1
8;háziorvosi rendelő;734036;102536;46,262091;20,137453;30;148317;734036102536;18;99;1
8;háziorvosi rendelő;734563;101448;46,252238;20,144089;30;148331;734563101448;18;99;1
8;háziorvosi rendelő;734497;101042;46,248594;20,14316;30;148354;734497101042;18;99;1
8;háziorvosi rendelő;735042;101779;46,255155;20,150361;30;148358;735042101779;18;99;1
8;háziorvosi rendelő;734001;101427;46,25212;20,136798;30;148378;734001101427;18;99;1
8;háziorvosi rendelő;733407;101546;46,253264;20,129118;30;148400;733407101546;18;99;1
8;háziorvosi rendelő;733342;101327;46,251303;20,128236;30;148401;733342101327;18;99;1
8;háziorvosi rendelő;733244;102896;46,265428;20,127246;30;148406;733244102896;18;99;1
8;háziorvosi rendelő;734527;102083;46,257954;20,143738;30;148408;734527102083;18;99;1
8;háziorvosi rendelő;731945;96162;46,205015;20,109213;30;148414;73194596162;18;99;1
8;háziorvosi rendelő;734799;102246;46,259386;20,147295;30;148419;734799102246;18;99;1
8;háziorvosi rendelő;734954;101997;46,257127;20,149259;30;148428;734954101997;18;99;1
8;háziorvosi rendelő;735131;103718;46,272585;20,15187;30;148430;735131103718;18;99;1
8;háziorvosi rendelő;735707;102012;46,257166;20,159027;30;148433;735707102012;18;99;1
8;háziorvosi rendelő;728107;104021;46,276166;20,060809;30;148450;728107104021;18;99;1
8;háziorvosi rendelő;734418;102044;46,257617;20,142317;30;148465;734418102044;18;99;1
8;háziorvosi rendelő;734188;102195;46,259004;20,139362;30;148472;734188102195;18;99;1
8;háziorvosi rendelő;732124;99837;46,23805;20,11218;30;148495;73212499837;18;99;1
8;háziorvosi rendelő;735087;101887;46,256121;20,150964;30;148526;735087101887;18;99;1
8;háziorvosi rendelő;732906;103777;46,273394;20,123019;30;148528;732906103777;18;99;1
8;háziorvosi rendelő;737056;102817;46,264233;20,176671;30;148555;737056102817;18;99;1
8;háziorvosi rendelő;733848;102174;46,258858;20,134949;30;148561;733848102174;18;99;1
8;háziorvosi rendelő;734698;100965;46,247876;20,145752;30;210694;734698100965;18;99;1
8;háziorvosi rendelő;736083;101493;46,252449;20,163807;30;221319;736083101493;18;99;1
8;háziorvosi rendelő;735550;101896;46,256143;20,15697;30;221634;735550101896;18;99;1
4;helyi vállalkozói központ;734626;101496;46,252662;20,144915;50;18556;734626101496;22;65;1
8;hitelügyi szolgálat;733736;102514;46,26193;20,133558;100;224337;733736102514;22;99;1
10;horgászhely, horgásztó;732832;103294;46,269059;20,121973;50;9776;732832103294;22;99;0,5
10;horgászhely, horgásztó;732352;96188;46,2052;20,11449;50;76635;73235296188;22;99;0,5
8;idősek klubja;735189;103498;46,270598;20,152582;100;114612;735189103498;65;99;1
